MACS1149,593,177.406921,22.407505,1.48
MACS1149,683,177.397232,22.406185,1.68
MACS1149,691,177.382355,22.405790,0.98
MACS1149,1625,177.389999,22.389452,0.96
MACS1149,1237,177.384598,22.396738,0.70
MACS1149,1644,177.394424,22.389170,0.96
MACS1149,1931,177.403442,22.381588,1.41
MACS1149,1757,177.408539,22.386808,1.25
MACS1149,1501,177.397034,22.396011,1.49
