# Cluster  ID   RA          Dec     z
MACS2129,1566,322.37243,-7.6792073,1.48   
MACS2129,1437,322.35081,-7.6818756,1.36 
MACS2129,1739,322.36050,-7.6744919,1.485 
MACS2129,1427,322.34755,-7.6820812,1.88 
MACS2129,1266,322.34646,-7.6858840,1.875 
MACS2129,49,322.35277,-7.7101493,1.89 
MACS2129,37,322.36272,-7.7099198,2.395 
MACS2129,329,322.36335,-7.7032115,1.485 	
MACS2129,999,322.36335,-6.7032115,1.485 	
